Transaction_ID,Date,Year,Month,Region,Province,Category,Item_Name,Channel,Quantity,Unit_Price_PHP,Target_Revenue_PHP,Actual_Revenue_PHP,Total_Cost_PHP,Net_Profit_PHP,Status,Satisfaction_Score
EXP-30423,2025-05-17,2025,May,CAR,Ifugao,Agricultural Machinery,Four-Wheel Tractors,Commercial Agri-Dealer,1,814096.49,814096.49,732686.84,513521.22,219165.62,Delivered,3
EXP-30424,2025-11-26,2025,Nov,CAR,Kalinga,Agricultural Machinery,Four-Wheel Tractors,Direct DA Grant,1,1415826.68,1415826.68,1415826.68,1129015.39,286811.29,Completed,5
EXP-30425,2025-09-25,2025,Sep,CAR,Kalinga,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,3,1030.63,3091.89,3091.89,2134.49,957.4,Completed,3
EXP-30426,2025-03-30,2025,Mar,CAR,Ifugao,Agricultural Machinery,Solar Irrigation Systems,LGU Co-op Procurement,1,387744.37,387744.37,368357.15,280116.52,88240.63,Completed,5
EXP-30427,2025-07-11,2025,Jul,CAR,Abra,High-Value Crops & Seeds,High-Yield Corn Seeds,Direct DA Grant,1,2610.65,2610.65,2610.65,2016.32,594.33,Completed,4
EXP-30428,2025-09-27,2025,Sep,CAR,Benguet,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,1,381836.75,381836.75,381836.75,269942.62,111894.13,Completed,5
EXP-30429,2025-09-30,2025,Sep,CAR,Apayao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Direct DA Grant,3,792.09,2376.27,2376.27,1902.44,473.83,Completed,5
EXP-30430,2025-06-01,2025,Jun,CAR,Benguet,Agricultural Machinery,Combine Harvesters,Direct DA Grant,1,1506047.17,1506047.17,1506047.17,905331.22,600715.95,Delivered,5
EXP-30431,2025-11-24,2025,Nov,CAR,Mountain Province,Post-Harvest Facilities,Rice Mill Processing Line,Commercial Agri-Dealer,5,1147273.57,5736367.85,5736367.85,4331582.99,1404784.86,Delivered,5
EXP-30432,2026-06-03,2026,Jun,CAR,Apayao,High-Value Crops & Seeds,Vegetable Seed Packs,LGU Co-op Procurement,1,369.74,369.74,369.74,288.59,81.15,Completed,4
EXP-30433,2026-01-18,2026,Jan,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Farmer Association,5,1080.1,5400.5,5130.47,3197.25,1933.22,Delivered,5
EXP-30434,2025-01-24,2025,Jan,CAR,Apayao,Agricultural Machinery,Rice Transplanters,Farmer Association,5,231555.61,1157778.05,1157778.05,939550.38,218227.67,Delivered,4
EXP-30435,2025-12-27,2025,Dec,CAR,Mountain Province,Agricultural Machinery,Power Tillers,LGU Co-op Procurement,1,71140.33,71140.33,71140.33,57955.99,13184.34,Completed,5
EXP-30436,2026-05-17,2026,May,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,2,527.48,1054.96,1054.96,861.06,193.9,Delivered,4
EXP-30437,2025-04-03,2025,Apr,Region III,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),LGU Co-op Procurement,1,753.28,753.28,715.62,531.51,184.11,Completed,3
EXP-30438,2026-04-27,2026,Apr,CAR,Abra,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,2,3192.75,6385.5,5746.95,3884.38,1862.57,Completed,5
EXP-30439,2025-09-22,2025,Sep,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,3,2028.27,6084.81,6084.81,3812.01,2272.8,Under Review,5
EXP-30440,2025-08-04,2025,Aug,CAR,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,556.97,556.97,529.12,401.14,127.98,Pending Approval,5
EXP-30441,2026-04-17,2026,Apr,CAR,Kalinga,Agricultural Machinery,Power Tillers,Commercial Agri-Dealer,2,66493.14,132986.28,126336.97,94883.24,31453.73,Delivered,4
EXP-30442,2025-03-12,2025,Mar,CAR,Abra,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,1,1718.67,1718.67,1632.74,1298.08,334.66,Completed,5
EXP-30443,2026-06-05,2026,Jun,CAR,Benguet,Agricultural Machinery,Solar Irrigation Systems,LGU Co-op Procurement,1,583914.79,583914.79,583914.79,466495.23,117419.56,Completed,5
EXP-30444,2026-03-07,2026,Mar,CAR,Ifugao,Agricultural Machinery,Four-Wheel Tractors,Commercial Agri-Dealer,2,1003952.75,2007905.5,2007905.5,1591664.85,416240.65,Completed,5
EXP-30445,2026-06-27,2026,Jun,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,1,1427.42,1427.42,1427.42,908.04,519.38,Delivered,5
EXP-30446,2026-04-27,2026,Apr,CAR,Abra,Post-Harvest Facilities,Multi-Crop Dryer Unit,Direct DA Grant,5,471369.8,2356849.0,2356849.0,1503228.54,853620.46,Completed,5
EXP-30447,2025-02-23,2025,Feb,CAR,Ifugao,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,10,519304.9,5193049.0,4673744.1,3647004.18,1026739.92,Completed,5
EXP-30448,2026-03-28,2026,Mar,CAR,Kalinga,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,3,1071.8,3215.4,3215.4,2148.75,1066.65,Delivered,4
EXP-30449,2026-03-14,2026,Mar,CAR,Apayao,Agricultural Machinery,Rice Transplanters,Commercial Agri-Dealer,1,167489.3,167489.3,167489.3,101960.54,65528.76,Under Review,5
EXP-30450,2026-07-02,2026,Jul,CAR,Mountain Province,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,1,2147779.7,2147779.7,2040390.72,1273020.5,767370.22,Completed,4
EXP-30451,2026-02-17,2026,Feb,CAR,Benguet,Agricultural Machinery,Four-Wheel Tractors,Direct DA Grant,3,1171776.65,3515329.95,3339563.45,2515504.49,824058.96,Completed,4
EXP-30452,2025-04-13,2025,Apr,CAR,Apayao,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,5,2992.93,14964.65,14964.65,9414.25,5550.4,Completed,4
EXP-30453,2025-02-25,2025,Feb,CAR,Apayao,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,5,753.75,3768.75,3768.75,2650.14,1118.61,Completed,3
EXP-30454,2025-09-28,2025,Sep,CAR,Kalinga,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,3,258872.01,776616.03,776616.03,475493.25,301122.78,Completed,5
EXP-30455,2026-02-28,2026,Feb,CAR,Mountain Province,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,10,862831.65,8628316.5,8628316.5,6095467.7,2532848.8,Under Review,5
EXP-30456,2026-01-03,2026,Jan,CAR,Kalinga,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,2,1915.72,3831.44,3448.3,2489.25,959.05,Completed,3
EXP-30457,2025-03-23,2025,Mar,CAR,Benguet,Agricultural Machinery,Four-Wheel Tractors,Commercial Agri-Dealer,1,880434.44,880434.44,880434.44,641209.94,239224.5,Completed,5
EXP-30458,2025-09-04,2025,Sep,CAR,Kalinga,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Direct DA Grant,3,1628.55,4885.65,4885.65,3602.35,1283.3,Under Review,4
EXP-30459,2025-06-26,2025,Jun,CAR,Kalinga,Fertilizers & Soil Health,Bio-Inoculant Strains,LGU Co-op Procurement,5,495.16,2475.8,2475.8,1917.92,557.88,Delivered,4
EXP-30460,2025-07-08,2025,Jul,CAR,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,2,1587.15,3174.3,3015.59,2108.13,907.46,Delivered,5
EXP-30461,2025-08-21,2025,Aug,CAR,Benguet,Agricultural Machinery,Rice Transplanters,Direct DA Grant,1,190812.88,190812.88,181272.24,128009.43,53262.81,Completed,4
EXP-30462,2025-10-13,2025,Oct,CAR,Apayao,Agricultural Machinery,Rice Transplanters,Farmer Association,3,255009.87,765029.61,765029.61,534204.74,230824.87,Completed,5
EXP-30463,2026-04-02,2026,Apr,CAR,Benguet,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,5,698.49,3492.45,3492.45,2213.14,1279.31,Delivered,4
EXP-30464,2025-03-19,2025,Mar,CAR,Apayao,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,2,2130.4,4260.8,4260.8,2723.72,1537.08,Delivered,5
EXP-30465,2025-03-12,2025,Mar,CAR,Benguet,Fertilizers & Soil Health,Bio-Inoculant Strains,Commercial Agri-Dealer,5,453.0,2265.0,2265.0,1746.08,518.92,Completed,5
EXP-30466,2026-06-19,2026,Jun,CAR,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,1,2580.05,2580.05,2580.05,1571.58,1008.47,In Transit,4
EXP-30467,2026-07-01,2026,Jul,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,10,623.66,6236.6,6236.6,4097.19,2139.41,Completed,5
EXP-30468,2026-05-31,2026,May,Region I,Apayao,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,2,225947.48,451894.96,384110.72,291954.43,92156.29,Completed,5
EXP-30469,2025-09-24,2025,Sep,CAR,Ifugao,High-Value Crops & Seeds,Vegetable Seed Packs,Farmer Association,2,386.85,773.7,773.7,487.43,286.27,Completed,4
EXP-30470,2026-04-05,2026,Apr,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,1,806.4,806.4,806.4,545.4,261.0,Completed,4
EXP-30471,2025-10-21,2025,Oct,CAR,Benguet,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,5,360599.0,1802995.0,1802995.0,1101495.67,701499.33,Completed,4
EXP-30472,2025-09-05,2025,Sep,CAR,Abra,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,2,965626.85,1931253.7,1931253.7,1190573.65,740680.05,Completed,5
EXP-30473,2025-04-20,2025,Apr,CAR,Ifugao,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,2,1923.89,3847.78,3847.78,2339.53,1508.25,Completed,5
EXP-30474,2025-08-20,2025,Aug,CAR,Apayao,Post-Harvest Facilities,Cold Storage Module,LGU Co-op Procurement,2,1672335.08,3344670.16,3344670.16,2337246.39,1007423.77,Completed,5
EXP-30475,2026-06-26,2026,Jun,CAR,Abra,Fertilizers & Soil Health,Inorganic NPK Blend,Farmer Association,50,1544.67,77233.5,69510.15,50340.69,19169.46,Completed,4
EXP-30476,2025-07-29,2025,Jul,Region III,Apayao,Fertilizers & Soil Health,Bio-Inoculant Strains,LGU Co-op Procurement,1,390.66,390.66,390.66,242.62,148.04,Under Review,4
EXP-30477,2026-02-18,2026,Feb,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,Farmer Association,5,1543275.49,7716377.45,7716377.45,5503654.38,2212723.07,Pending Approval,5
EXP-30478,2025-09-15,2025,Sep,CAR,Abra,Agricultural Machinery,Rice Transplanters,Direct DA Grant,1,320190.38,320190.38,320190.38,244676.53,75513.85,Completed,5
EXP-30479,2025-06-18,2025,Jun,CAR,Benguet,Agricultural Machinery,Rice Transplanters,Farmer Association,2,318994.17,637988.34,606088.92,417305.6,188783.32,Completed,5
EXP-30480,2025-01-11,2025,Jan,CAR,Benguet,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,1,1568.57,1568.57,1568.57,992.2,576.37,Completed,5
EXP-30481,2025-07-08,2025,Jul,CAR,Kalinga,Post-Harvest Facilities,Rice Mill Processing Line,Direct DA Grant,1,1387145.14,1387145.14,1387145.14,968340.53,418804.61,Completed,5
EXP-30482,2025-10-11,2025,Oct,CAR,Apayao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,1,3160.84,3160.84,3160.84,2235.93,924.91,Completed,4
EXP-30483,2025-03-12,2025,Mar,CAR,Kalinga,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,50,2370.23,118511.5,118511.5,77249.28,41262.22,Completed,5
EXP-30484,2025-01-04,2025,Jan,CAR,Benguet,Post-Harvest Facilities,Rice Mill Processing Line,Direct DA Grant,20,1531792.35,30635847.0,30635847.0,23785819.8,6850027.2,Completed,3
EXP-30485,2025-03-04,2025,Mar,CAR,Ifugao,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,1,3312.38,3312.38,3146.76,2195.83,950.93,Completed,5
EXP-30486,2026-05-28,2026,May,CAR,Mountain Province,Agricultural Machinery,Rice Transplanters,Direct DA Grant,20,173647.68,3472953.6,3125658.24,2272314.58,853343.66,Completed,4
EXP-30487,2025-05-12,2025,May,Region II,Mountain Province,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Commercial Agri-Dealer,1,2495.0,2495.0,2245.5,1412.04,833.46,Pending Approval,5
EXP-30488,2026-01-15,2026,Jan,CAR,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,5,759.01,3795.05,3795.05,2673.7,1121.35,Delivered,5
EXP-30489,2026-05-18,2026,May,CAR,Mountain Province,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,2,884.8,1769.6,1592.64,1027.06,565.58,In Transit,5
EXP-30490,2025-05-25,2025,May,CAR,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Direct DA Grant,2,692.87,1385.74,1385.74,987.9,397.84,Completed,5
EXP-30491,2025-04-27,2025,Apr,CAR,Kalinga,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,1,2002.6,2002.6,2002.6,1346.61,655.99,Delivered,1
EXP-30492,2026-02-09,2026,Feb,CAR,Abra,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,2,586495.09,1172990.18,1114340.67,688023.9,426316.77,Completed,5
EXP-30493,2025-10-23,2025,Oct,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,2,430.61,861.22,861.22,632.21,229.01,Pending Approval,5
EXP-30494,2025-04-05,2025,Apr,CAR,Mountain Province,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,2,842594.94,1685189.88,1516670.89,929100.56,587570.33,Completed,3
EXP-30495,2026-06-01,2026,Jun,CAR,Kalinga,Agricultural Machinery,Rice Transplanters,Commercial Agri-Dealer,20,214865.78,4297315.6,4082449.82,3086251.77,996198.05,Completed,5
EXP-30496,2025-08-25,2025,Aug,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,1,333.45,333.45,300.11,211.24,88.87,Completed,4
EXP-30497,2026-05-24,2026,May,Region II,Abra,High-Value Crops & Seeds,Vegetable Seed Packs,LGU Co-op Procurement,2,623.84,1247.68,1185.3,956.92,228.38,Completed,4
EXP-30498,2026-06-13,2026,Jun,CAR,Kalinga,Agricultural Machinery,Rice Transplanters,Direct DA Grant,2,207502.24,415004.48,415004.48,286038.5,128965.98,Completed,4
EXP-30499,2025-10-12,2025,Oct,CAR,Apayao,Agricultural Machinery,Combine Harvesters,Farmer Association,1,1303756.34,1303756.34,1303756.34,973854.77,329901.57,In Transit,5
EXP-30500,2025-12-01,2025,Dec,CAR,Benguet,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,2,1347245.88,2694491.76,2559767.17,1860509.32,699257.85,Completed,5
EXP-30501,2026-06-06,2026,Jun,CAR,Benguet,Agricultural Machinery,Combine Harvesters,Commercial Agri-Dealer,1,1385408.85,1385408.85,1385408.85,1088731.12,296677.73,Completed,4
EXP-30502,2026-03-04,2026,Mar,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,LGU Co-op Procurement,1,623.11,623.11,623.11,436.64,186.47,Completed,4
EXP-30503,2026-01-24,2026,Jan,CAR,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,20,2085.11,41702.2,41702.2,27966.3,13735.9,Completed,4
EXP-30504,2025-11-07,2025,Nov,Region III,Apayao,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,1,1047431.23,1047431.23,1047431.23,702366.94,345064.29,Completed,4
EXP-30505,2026-04-08,2026,Apr,Region II,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,2,1964.96,3929.92,3929.92,3092.8,837.12,Completed,4
EXP-30506,2025-11-10,2025,Nov,CAR,Benguet,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,1,318324.4,318324.4,302408.18,212070.51,90337.67,Under Review,5
EXP-30507,2025-11-28,2025,Nov,CAR,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,2,679.11,1358.22,1358.22,901.51,456.71,Completed,4
EXP-30508,2025-10-04,2025,Oct,CAR,Mountain Province,Fertilizers & Soil Health,Soil Conditioner Granules,Farmer Association,2,1110.11,2220.22,2220.22,1480.27,739.95,Completed,4
EXP-30509,2025-11-20,2025,Nov,CAR,Abra,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,3,2111.45,6334.35,6334.35,3885.49,2448.86,Completed,5
EXP-30510,2025-06-20,2025,Jun,CAR,Kalinga,Post-Harvest Facilities,Cold Storage Module,Commercial Agri-Dealer,5,1747370.34,8736851.7,8736851.7,6099998.21,2636853.49,Completed,5
EXP-30511,2026-05-08,2026,May,CAR,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Direct DA Grant,1,1578.54,1578.54,1578.54,1144.83,433.71,Completed,4
EXP-30512,2025-04-27,2025,Apr,CAR,Kalinga,Fertilizers & Soil Health,Inorganic NPK Blend,Direct DA Grant,2,1885.91,3771.82,3771.82,2635.89,1135.93,Completed,4
EXP-30513,2026-04-09,2026,Apr,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,LGU Co-op Procurement,2,434.08,868.16,868.16,578.98,289.18,In Transit,4
EXP-30514,2025-12-01,2025,Dec,Region I,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,3,2349.23,7047.69,7047.69,5479.51,1568.18,Completed,5
EXP-30515,2026-04-24,2026,Apr,Region III,Mountain Province,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,50,236402.11,11820105.5,11820105.5,7360470.27,4459635.23,Completed,5
EXP-30516,2026-01-10,2026,Jan,CAR,Benguet,Fertilizers & Soil Health,Bio-Inoculant Strains,Commercial Agri-Dealer,2,672.68,1345.36,1345.36,840.48,504.88,Completed,5
EXP-30517,2026-07-04,2026,Jul,CAR,Abra,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,5,927.26,4636.3,4404.48,2751.7,1652.78,Delivered,5
EXP-30518,2025-01-03,2025,Jan,CAR,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,1,3082.14,3082.14,2928.03,2224.05,703.98,Pending Approval,5
EXP-30519,2025-04-21,2025,Apr,CAR,Benguet,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Commercial Agri-Dealer,2,2374.19,4748.38,4748.38,3651.19,1097.19,Completed,5
EXP-30520,2025-05-06,2025,May,CAR,Apayao,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,5,2202.56,11012.8,11012.8,8507.83,2504.97,Completed,5
EXP-30521,2026-01-22,2026,Jan,CAR,Apayao,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,3,1998.58,5995.74,5695.95,3802.19,1893.76,Delivered,5
EXP-30522,2026-02-25,2026,Feb,CAR,Mountain Province,Agricultural Machinery,Power Tillers,LGU Co-op Procurement,2,95923.02,191846.04,191846.04,143418.02,48428.02,Completed,4
EXP-30523,2026-04-01,2026,Apr,CAR,Kalinga,Agricultural Machinery,Power Tillers,Farmer Association,1,113732.82,113732.82,113732.82,84029.32,29703.5,Completed,4
EXP-30524,2026-05-13,2026,May,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,3,907.77,2723.31,2587.14,1966.33,620.81,Completed,3
EXP-30525,2026-03-01,2026,Mar,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,1,1693.26,1693.26,1693.26,1387.85,305.41,Pending Approval,2
EXP-30526,2026-06-25,2026,Jun,CAR,Apayao,High-Value Crops & Seeds,Vegetable Seed Packs,Commercial Agri-Dealer,3,711.12,2133.36,2026.69,1614.23,412.46,Delivered,5
EXP-30527,2025-03-14,2025,Mar,CAR,Mountain Province,Post-Harvest Facilities,Multi-Crop Dryer Unit,LGU Co-op Procurement,2,488705.78,977411.56,977411.56,657099.66,320311.9,Delivered,5
EXP-30528,2025-03-23,2025,Mar,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Direct DA Grant,2,1943.81,3887.62,3304.48,2200.74,1103.74,Completed,2
EXP-30529,2025-04-15,2025,Apr,CAR,Apayao,Agricultural Machinery,Combine Harvesters,Farmer Association,2,1417728.9,2835457.8,2835457.8,2002928.85,832528.95,Completed,5
EXP-30530,2025-08-31,2025,Aug,CAR,Kalinga,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,5,1045544.34,5227721.7,5227721.7,4185100.92,1042620.78,Completed,1
EXP-30531,2025-10-24,2025,Oct,Region II,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,LGU Co-op Procurement,2,674.87,1349.74,1349.74,1070.78,278.96,Under Review,5
EXP-30532,2025-10-03,2025,Oct,CAR,Mountain Province,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,2,633.16,1266.32,1266.32,779.58,486.74,Completed,5
EXP-30533,2025-11-21,2025,Nov,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,5,1933642.84,9668214.2,9668214.2,5985516.48,3682697.72,Completed,5
EXP-30534,2025-03-07,2025,Mar,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,1,892.98,892.98,892.98,569.62,323.36,Completed,5
EXP-30535,2026-07-15,2026,Jul,CAR,Apayao,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,2,252394.26,504788.52,479549.09,311601.89,167947.2,Completed,5
EXP-30536,2025-05-03,2025,May,CAR,Kalinga,Post-Harvest Facilities,Rice Mill Processing Line,LGU Co-op Procurement,2,1275929.15,2551858.3,2551858.3,1575074.23,976784.07,Completed,3
EXP-30537,2025-03-10,2025,Mar,CAR,Kalinga,Post-Harvest Facilities,Multi-Crop Dryer Unit,LGU Co-op Procurement,2,762056.71,1524113.42,1371702.08,904932.15,466769.93,Completed,5
EXP-30538,2025-06-06,2025,Jun,CAR,Mountain Province,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,1,1865.48,1865.48,1772.21,1154.96,617.25,Completed,5
EXP-30539,2026-03-05,2026,Mar,CAR,Ifugao,Fertilizers & Soil Health,Inorganic NPK Blend,Direct DA Grant,5,1396.59,6982.95,5935.51,3837.4,2098.11,Pending Approval,3
EXP-30540,2025-04-08,2025,Apr,Region III,Benguet,High-Value Crops & Seeds,High-Yield Corn Seeds,Direct DA Grant,1,3776.98,3776.98,3776.98,2876.39,900.59,In Transit,5
EXP-30541,2026-01-21,2026,Jan,Region I,Abra,Post-Harvest Facilities,Cold Storage Module,Direct DA Grant,3,2126211.22,6378633.66,5740770.29,3618416.14,2122354.15,Delivered,4
EXP-30542,2025-02-16,2025,Feb,CAR,Benguet,Post-Harvest Facilities,Cold Storage Module,LGU Co-op Procurement,2,1750610.66,3501221.32,3501221.32,2571475.97,929745.35,Delivered,5
EXP-30543,2026-03-30,2026,Mar,CAR,Benguet,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,2,748.3,1496.6,1421.77,988.21,433.56,In Transit,5
EXP-30544,2026-03-26,2026,Mar,CAR,Mountain Province,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,1,233476.59,233476.59,233476.59,140942.29,92534.3,Completed,4
EXP-30545,2026-06-26,2026,Jun,CAR,Benguet,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,831.59,831.59,790.01,589.47,200.54,Delivered,3
EXP-30546,2025-01-26,2025,Jan,CAR,Benguet,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,1,533.11,533.11,533.11,404.08,129.03,Completed,4
EXP-30547,2026-06-22,2026,Jun,Region II,Kalinga,Agricultural Machinery,Power Tillers,Commercial Agri-Dealer,1,95214.43,95214.43,95214.43,69647.37,25567.06,Completed,4
EXP-30548,2025-04-27,2025,Apr,CAR,Apayao,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,2,1993.54,3987.08,3987.08,2506.87,1480.21,Under Review,5
